Title,Image,Stars,Discounted_Price,Original_Price,Discount,,,
"pTron Volta Dual Port 12W Smart USB Charger Adapter, Multi-Layer Protection, Made in India, BIS Certified, Fast Charging Power Adaptor Without Cable for All iOS & Android Devices (Black)",https://m.media-amazon.com/images/I/41HKaGbYHzL._AC_UL320_.jpg,4.0 out of 5 stars,₹149,"₹1,099",(86% off),,,
"Samsung EVO Plus 128GB microSDXC UHS-I U3 130MB/s Full HD & 4K UHD Memory Card with Adapter (MB-MC128KA), Blue",https://m.media-amazon.com/images/I/61fkOHNmzpL._AC_UL320_.jpg,4.3 out of 5 stars,"₹1,149","₹3,999",(71% off),,,
Sounce USB 3.0 to Type-C OTG Cable Male-Female Adapter Compatible with All C Type Supported Mobile Smartphone and Other Devices (White & Red),https://m.media-amazon.com/images/I/410J9tugkeL._AC_UL320_.jpg,4.1 out of 5 stars,₹149,₹499,(70% off),,,
"Amazon Brand - Solimo in Ear Wired Earphones with Mic, 10mm Driver, Nickel Plated Jack (Black)",https://m.media-amazon.com/images/I/61Gj+I86hXL._AC_UL320_.jpg,3.3 out of 5 stars,₹99,₹899,(89% off),,,
"Fire-Boltt Dazzle Smartwatch Borderless Full Touch 1.69” Display, 60 Sports Modes (Swimming) with IP68 Rating, Sp02 Tracking, Over 100 Cloud Based Watch Faces",https://m.media-amazon.com/images/I/61CPus96JiL._AC_UL320_.jpg,4.0 out of 5 stars,"₹1,499","₹9,999",(85% off),,,
"STRIFF Mpad Mouse Mat 230X190X3mm Gaming Mouse Pad, Non-Slip Rubber Base, Waterproof Surface, Premium-Textured, Compatible with Laser and Optical Mice(Universe Black)",https://m.media-amazon.com/images/I/61zroMjd9FL._AC_UL320_.jpg,4.0 out of 5 stars,₹99,₹999,(90% off),,,
GIZGA essentials CLASSYTEK Universal Silicone Keyboard Protector Skin for 15.6-inches Laptop (5 x 6 x 3 inches),https://m.media-amazon.com/images/I/71-sf4N02kL._AC_UL320_.jpg,3.5 out of 5 stars,₹49,₹299,(84% off),,,
"MAGBOT Q7X Smart Watch for Men & Women Latest Bluetooth 1.3"" LED with Daily Activity Tracker, Heart Rate Sensor, BP Monitor, Sports Gym Watch for All Boys & Girls - Black",https://m.media-amazon.com/images/I/61GduZyDC1L._AC_UL320_.jpg,3.0 out of 5 stars,₹548,"₹2,999",(82% off),,,
Fur Jaden Anti Theft Backpack 15.6 Inch Laptop Bag with USB Charging Port and Water Resistant Fabric,https://m.media-amazon.com/images/I/81MdmvloEkL._AC_UL320_.jpg,4.0 out of 5 stars,₹799,"₹3,500",(77% off),,,
"U&M DC Superheros Premium Textured Quality Printed Mouse Pad for Home, Offices & Gaming",https://m.media-amazon.com/images/I/61Qm5AESueL._AC_UL320_.jpg,,₹99,₹399,(75% off),,,
VEKTA Charger Qualcom Fast USB Charger 18w,https://m.media-amazon.com/images/I/21q27cVHjAL._AC_UL320_.jpg,,₹299,"₹1,500",(80% off),,,
SONIA MUSICALS 7 Stopper Harmonium With 39 key,https://m.media-amazon.com/images/I/71iLuIwAVGL._AC_UL320_.jpg,,"₹7,500","₹15,500",(52% off),,,
"Fire-Boltt Ninja 3 Smartwatch Full Touch 1.69 "" & 60 Sports Modes with IP68, Sp02 Tracking, Over 100 Cloud based watch faces ( Silver )",https://m.media-amazon.com/images/I/61-fPTBoIQL._AC_UL320_.jpg,4.2 out of 5 stars,"₹1,799","₹9,999",(82% off),,,
"Newly Launched Boult Audio FXCharge with ENC, 32H Playtime, 5min=7H Lightning Boult Fast Charging, Environmental Noise Cancellation, Biggest 14.2 mm Driver, IPX5, Bluetooth Wireless Earphones (Black)",https://m.media-amazon.com/images/I/61aMpdGrtgL._AC_UL320_.jpg,3.7 out of 5 stars,₹999,"₹4,499",(78% off),,,
"Fire-Boltt Ring 3 Bluetooth Calling Smartwatch 1.8"" Biggest Display, Voice Assistance,118 Sports Modes, in Built Calculator & Games, SpO2, Heart Rate Monitoring",https://m.media-amazon.com/images/I/61Yi8xC7q6L._AC_UL320_.jpg,4.3 out of 5 stars,"₹2,999","₹9,999",(70% off),,,
HP 32GB Class 10 MicroSD Memory Card (U1 TF Card 32GB),https://m.media-amazon.com/images/I/51XpKdZdyzL._AC_UL320_.jpg,4.1 out of 5 stars,₹399,"₹1,600",(75% off),,,
"Boult Audio ZCharge 40H Playtime & Super Fast Charging, Environmental Noise Cancellation for Pro+ Calling & IPX5 Water Resistant Bluetooth Wireless in Ear Earphones with Mic (Blue)",https://m.media-amazon.com/images/I/71bKCfEiRfL._AC_UL320_.jpg,3.8 out of 5 stars,"₹1,299","₹4,999",(74% off),,,
"Fire-Boltt Ninja Call Pro Dual Chip Bluetooth Calling Smartwatch, AI Voice Assistance 1.69 HD Display, 100 Sports Modes, with SpO2 & Heart Rate Monitoring, 240*280 Pixel High Resolution",https://m.media-amazon.com/images/I/61kyPt4PQFL._AC_UL320_.jpg,4.3 out of 5 stars,"₹1,999","₹17,999",(89% off),,,
"OFIXO 100 pcs Color Sheets (10 Sheets each color ) Copy Printing Papers / Art and Craft paper A4 Sheets Double Sided Colored Origami Folding Lucky Wish Paper DIY Craft Smooth Finish Home, School , Office Stationery",https://m.media-amazon.com/images/I/51exUnvK6GL._AC_UL320_.jpg,4.3 out of 5 stars,₹155.10,₹999,(84% off),,,
"boAt Airdopes 171 in Ear Bluetooth True Wireless Earbuds with Upto 13 Hours Battery, IPX4, Bluetooth v5.0, Dual Tone Finish with Mic (Active Black)",https://m.media-amazon.com/images/I/61A48m3XfSS._AC_UL320_.jpg,3.9 out of 5 stars,"₹1,499","₹5,999",(75% off),,,
"WeCool S2 Bluetooth Extendable Selfie Stick with Wireless Remote, 103 Cms Long Selfie Stick, Adjustable and Rotatable Design Compatible for iPhone/OnePlus/Samsung/Vivo/Oppo and All Smartphones",https://m.media-amazon.com/images/I/61tcG1TgJpL._AC_UL320_.jpg,4.1 out of 5 stars,₹699,"₹2,499",(72% off),,,
Robustrion Tempered Glass Screen Protector for iPad 10.2 inch 9th Gen Generation 2021 8th Gen 2020 7th Gen 2019,https://m.media-amazon.com/images/I/51H0AT3zDaL._AC_UL320_.jpg,4.1 out of 5 stars,₹399,"₹1,499",(73% off),,,
SONIA MUSICALS Musical Harmonium H23-7M 7 Stopper,https://m.media-amazon.com/images/I/515f74N1W-L._AC_UL320_.jpg,,"₹8,500","₹11,099",(23% off),,,
SONIA MUSICALS Baby 29 Keys Bass Harmonium Musical Instruments,https://m.media-amazon.com/images/I/61XEVadgUKL._AC_UL320_.jpg,,"₹18,550","₹20,499",(10% off),,,
"pTron Tangent Evo with 14Hrs Playback, Bluetooth 5.0 Wireless Headphones with Deep Bass, IPX4 Water Resistance, Ergonomic & Snug-fit, Voice Assistance, Magnetic Earbuds & Built-in HD Mic (Black)",https://m.media-amazon.com/images/I/41bmvHl1R7L._AC_UL320_.jpg,3.7 out of 5 stars,₹549,"₹2,299",(76% off),,,
"TRI-COM ® Pure Copper Category RJ45 6 w/Strain Relief/Fluke Tested ul/TIA Certified Pure Copper 10/100/1000 Mbps, 10 Gigabit, Heavy Duty LD Coated PVC Outer for Router Jacket for Outdoor (90 Meter)",https://m.media-amazon.com/images/I/81GW7PWZmES._AC_UL320_.jpg,3.9 out of 5 stars,"₹3,673","₹12,999",(72% off),,,
"pTron Tangent Urban with 60Hrs Playtime, ENC Wireless Bluetooth 5.3 Headphones, Low Latency Gaming, Punchy Bass, in-Ear Wireless Earphones with Mic, Type-C Charging, IPX4 & Voice Assistance (Green)",https://m.media-amazon.com/images/I/51-zHfNiwUL._AC_UL320_.jpg,3.3 out of 5 stars,₹599,"₹2,599",(77% off),,,
SONIA MUSICALS Musical Double Bellow 39 Keys Bass Reed Linden Wood Harmonium,https://m.media-amazon.com/images/I/61sqdQBekHL._AC_UL320_.jpg,,"₹10,500","₹15,099",(30% off),,,
"pTron Tangent Urban with 60Hrs Playtime, ENC Wireless Bluetooth 5.3 Headphones, Low Latency Gaming, Punchy Bass, in-Ear Wireless Earphones with Mic, Type-C Charging, IPX4 & Voice Assistance (Green)",https://m.media-amazon.com/images/I/51-zHfNiwUL._AC_UL320_.jpg,3.3 out of 5 stars,₹599,"₹2,599",(77% off),,,
20W 20 WATT 7MM HOT MELT Glue Gun with ON Off Switch and LED Indicator (Free 10 Transparent Glue Sticks),https://m.media-amazon.com/images/I/71e943N-zYL._AC_UL320_.jpg,3.6 out of 5 stars,₹222.13,₹999,(78% off),,,
"Fire-Boltt Ninja Call Pro Dual Chip Bluetooth Calling Smartwatch, AI Voice Assistance 1.69 HD Display, 100 Sports Modes, with SpO2 & Heart Rate Monitoring, 240*280 Pixel High Resolution",https://m.media-amazon.com/images/I/71iI1C6QUCL._AC_UL320_.jpg,4.3 out of 5 stars,"₹1,999","₹17,999",(89% off),,,
"Fire-Boltt Phoenix Bluetooth Calling Smartwatch 1.3"",120+ Sports Modes, 240*240 PX High Res with SpO2, Heart Rate Monitoring & IP67 Rating",https://m.media-amazon.com/images/I/718pWEv++fL._AC_UL320_.jpg,4.3 out of 5 stars,"₹1,999","₹9,999",(80% off),,,
Sounce Adjustable Xiaomi Mi Band 3/ Mi Band 4 Watch Silicone Strap Band Bracelet (Not Compatible with Mi Band 1/2),https://m.media-amazon.com/images/I/41MKtiYJjDL._AC_UL320_.jpg,4.0 out of 5 stars,₹152,₹499,(70% off),,,
"pTron Bassbuds Wave ENC Bluetooth 5.3 Wireless in-Ear TWS Earbuds with Mic, 40Hrs Total Playtime, Movie Mode & Deep Bass, Low Latency, Stereo Calls, Smooth Touch Control & Type-C Fast Charging (Grey)",https://m.media-amazon.com/images/I/51V-P7alc0L._AC_UL320_.jpg,3.7 out of 5 stars,₹999,"₹4,599",(78% off),,,
"GIZGA Essentials Portable Tabletop Tablet Stand Mobile Holder, Desktop Stand, Cradle, Dock for iPad, Smartphone, Kindle, E-Reader, Fully Foldable, Adjustable Angle, Anti-Slip Pads, Black",https://m.media-amazon.com/images/I/61zODtv7sfL._AC_UL320_.jpg,4.1 out of 5 stars,₹149,₹499,(70% off),,,
"Fire-Boltt Visionary 1.78"" AMOLED Bluetooth Calling Smartwatch with 368*448 Pixel Resolution 100+ Sports Mode, TWS Connection, Voice Assistance, SPO2 & Heart Rate Monitoring",https://m.media-amazon.com/images/I/61Fj5wTOQiL._AC_UL320_.jpg,4.3 out of 5 stars,"₹3,999","₹16,999",(76% off),,,
CROSSVOLT Tough Rugged Cover Case Compatible with Airpods Pro GEN-2 (2022),https://m.media-amazon.com/images/I/61k5EqRqVbL._AC_UL320_.jpg,4.4 out of 5 stars,₹299,₹999,(70% off),,,
"Doubledicestore Tempered Glass Screen Protector Compatible for iPhone XR / 11 with Edge to Edge Coverage and Easy Installation kit,Black",https://m.media-amazon.com/images/I/61+CUeD7voL._AC_UL320_.jpg,4.2 out of 5 stars,₹149,₹599,(75% off),,,
WOW Imagine Shock Proof Clear Back Cover Case Mobile Cover for Samsung Galaxy M33 5G (Hard | Hybrid PC + TPU | Full Armour Device & Camera Protection | Black),https://m.media-amazon.com/images/I/51+XQ4T+bVL._AC_UL320_.jpg,4.2 out of 5 stars,₹199,₹999,(80% off),,,
"U&M DC Superheros Premium Textured Quality Printed Mouse Pad for Home, Offices & Gaming",https://m.media-amazon.com/images/I/61Qm5AESueL._AC_UL320_.jpg,,₹99,₹399,(75% off),,,
"boAt Rockerz 550 Over Ear Bluetooth Headphones with Upto 20 Hours Playback, 50MM Drivers, Soft Padded Ear Cushions and Physical Noise Isolation(Army Green)",https://m.media-amazon.com/images/I/61wkUsZxKjL._AC_UL320_.jpg,4.1 out of 5 stars,"₹1,499","₹4,999",(70% off),,,
VEKTA Charger Qualcom Fast USB Charger 18w,https://m.media-amazon.com/images/I/21q27cVHjAL._AC_UL320_.jpg,,₹299,"₹1,500",(80% off),,,
"pTron Tangentbeat In-ear Bluetooth Wireless Headphones with Mic, Enhanced Bass, 10mm Drivers, Clear Calls, Snug-Fit, Fast Charging, Magnetic Buds, Voice Assistant & IPX4 Wireless Neckband (Dark Green)",https://m.media-amazon.com/images/I/51GJbc+43+L._AC_UL320_.jpg,3.9 out of 5 stars,₹699,"₹2,499",(72% off),,,
SONIA MUSICALS 7 Stopper Harmonium With 39 key,https://m.media-amazon.com/images/I/71iLuIwAVGL._AC_UL320_.jpg,,"₹7,500","₹15,500",(52% off),,,
Zebronics Zeb-Bro Wired Earphone (White),https://m.media-amazon.com/images/I/51a2VoP4P8L._AC_UL320_.jpg,3.6 out of 5 stars,₹115,₹399,(71% off),,,
"Amazon Basics Magic Slate 8.5-inch LCD Writing Tablet with Stylus Pen, for Drawing, Playing, Noting by Kids & Adults",https://m.media-amazon.com/images/I/610Y0i3E+nL._AC_UL320_.jpg,4.1 out of 5 stars,₹249,₹999,(75% off),,,
"Newly Launched pTron Force X10 Bluetooth Calling Smartwatch with 1.7"" Full Touch Display, Real Heart Rate Monitor, SpO2, Watch Faces, 5 Days Runtime, Fitness Trackers & IP68 Waterproof (Black/Gold)",https://m.media-amazon.com/images/I/61ScbBQPn0L._AC_UL320_.jpg,3.1 out of 5 stars,"₹1,599","₹5,999",(73% off),,,
OpenTech® Military-Grade Tempered Glass Screen Protector Compatible for iPhone 13/13 Pro with Edge to Edge Coverage and Easy Installation kit (6.1 Inches),https://m.media-amazon.com/images/I/717eHuUQ4UL._AC_UL320_.jpg,4.3 out of 5 stars,₹299,₹999,(70% off),,,
OpenTech® Tempered Glass Screen Protector Compatible for Samsung Galaxy S21 FE 5G with Edge to Edge Coverage and Easy Installation kit,https://m.media-amazon.com/images/I/71q+0qZUPlL._AC_UL320_.jpg,4.3 out of 5 stars,₹299,₹999,(70% off),,,
OFIXO Top Quality Durable Soft 1.50 Meter 150 cm Sewing Tailor Tape Body Measuring Measure Ruler Dressmaking,https://m.media-amazon.com/images/I/61ouaBJBYEL._AC_UL320_.jpg,4.2 out of 5 stars,₹46.06,₹299,(85% off),,,
"Noise Air Buds+ Truly Wireless Earbuds with Instacharge & Hypersync Technology, Silicone tip, Superb Calling & 20 Hour Playtime - Pearl White",https://m.media-amazon.com/images/I/51IMKrvd3cL._AC_UL320_.jpg,3.6 out of 5 stars,"₹1,699","₹5,999",(72% off),,,
"AmazonBasics in-Ear Bluetooth 5.0 Neckband with Up to 30 Hours Playtime, Magnetic Earbuds, Voice Assistant, Dual Pairing and IPX6 Rated, with Mic (Black)",https://m.media-amazon.com/images/I/51YFVQl8lsL._AC_UL320_.jpg,3.6 out of 5 stars,₹599,"₹1,999",(70% off),,,
boAt Bassheads 102 Wired in Ear Earphones with Mic (Mint Green),https://m.media-amazon.com/images/I/519kP1zuVRL._AC_UL320_.jpg,4.2 out of 5 stars,₹349,"₹1,290",(73% off),,,
OpenTech® Tempered Glass Screen Protector Compatible for Samsung Galaxy S20 FE 5G with Edge to Edge Coverage and Easy Installation kit,https://m.media-amazon.com/images/I/71q8Y01a0cL._AC_UL320_.jpg,4.3 out of 5 stars,₹299,₹999,(70% off),,,
"STRIFF UPH2W Multi Angle Tablet Stand. Holder for iPhone, Android, Samsung, OnePlus, Xiaomi. Portable,Foldable Stand.Perfect for Bed,Office, Home,Gift and Desktop (White)",https://m.media-amazon.com/images/I/41UjHo1QW3L._AC_UL320_.jpg,4.1 out of 5 stars,₹93,₹499,(81% off),,,
"TRI-COM ® Pure Copper Category RJ45 6 w/Strain Relief/Fluke Tested ul/TIA Certified Pure Copper 10/100/1000 Mbps, 10 Gigabit, Heavy Duty LD Coated PVC Outer for Router Jacket for Outdoor (90 Meter)",https://m.media-amazon.com/images/I/81GW7PWZmES._AC_UL320_.jpg,3.9 out of 5 stars,"₹3,673","₹12,999",(72% off),,,
SONIA MUSICALS Musical Harmonium H23-7M 7 Stopper,https://m.media-amazon.com/images/I/515f74N1W-L._AC_UL320_.jpg,,"₹8,500","₹11,099",(23% off),,,
SONIA MUSICALS Baby 29 Keys Bass Harmonium Musical Instruments,https://m.media-amazon.com/images/I/61XEVadgUKL._AC_UL320_.jpg,,"₹18,550","₹20,499",(10% off),,,
SONIA MUSICALS Musical Double Bellow 39 Keys Bass Reed Linden Wood Harmonium,https://m.media-amazon.com/images/I/61sqdQBekHL._AC_UL320_.jpg,,"₹10,500","₹15,099",(30% off),,,
Dyeton Hdmi-M to Dvi Female,https://m.media-amazon.com/images/I/51vYKznIwHL._AC_UL320_.jpg,,₹481,₹599,(20% off),,,
CROSSVOLT Tough Rugged Cover Case Compatible with Airpods Pro (2019) - Black,https://m.media-amazon.com/images/I/71QSzi+xbmL._AC_UL320_.jpg,4.4 out of 5 stars,₹299,₹999,(70% off),,,
"Sounce Type C to 3.5 mm Jack Audio Connector, Noise Cancelling Headphones Jack Converter Audio Adapter for OnePlus 8T/8/7/7 Pro / 1+6/1+6T and All Pro Devices(Pack of 1) (3.5mm Audio Jack)",https://m.media-amazon.com/images/I/51SjJkIVbPL._AC_UL320_.jpg,3.4 out of 5 stars,₹190,₹699,(73% off),,,
Lapster Speedo Type Non-Slip Rubber Base Mouse Pad with Antifray Stitched Embroidery Edges for Laptop PC - (240mm x 200mm x 2mm),https://m.media-amazon.com/images/I/81A5V1GKv8L._AC_UL320_.jpg,4.3 out of 5 stars,₹106,₹999,(89% off),,,
COI Note Pad/Memo Book with Sticky Notes & Clip Holder with Pen for Gifting,https://m.media-amazon.com/images/I/41oLhpKArFL._AC_UL320_.jpg,4.1 out of 5 stars,₹198,₹800,(75% off),,,
Tygot Gorilla Tripod/Mini (13 Inch) Tripod for Mobile Phone with Phone Mount & Remote | Flexible Gorilla Stand for DSLR & Action Cameras,https://m.media-amazon.com/images/I/6158OXXY3JS._AC_UL320_.jpg,3.9 out of 5 stars,₹345,"₹1,999",(83% off),,,
"pTron Solero TB301 3A Type-C Data & Fast Charging Cable, Made in India, 480Mbps Data Sync, Strong & Durable 1.5-Meter Nylon Braided USB Cable for Type-C Devices - (Black)",https://m.media-amazon.com/images/I/51MIEYMrK-L._AC_UL320_.jpg,3.9 out of 5 stars,₹149,₹666.66,(78% off),,,
"Fire-Boltt India's No 1 Smartwatch Brand Ring Bluetooth Calling with SpO2 & 1.7” Metal Body with Blood Oxygen Monitoring, Continuous Heart Rate, Full Touch & Multiple Watch Faces",https://m.media-amazon.com/images/I/71Vl-XBfNML._AC_UL320_.jpg,4.0 out of 5 stars,"₹2,499","₹9,999",(75% off),,,
"pTron Bassbuds Tango ENC (Environmental Noise Cancellation) TWS Earbuds, Movie Mode, 40Hrs Total Playtime, Bluetooth 5.1 Wireless Headphones, Deep Bass, Touch Control & Type-C Fast Charging (Black)",https://m.media-amazon.com/images/I/51HtCQ78THL._AC_UL320_.jpg,3.8 out of 5 stars,₹999,"₹3,999",(75% off),,,
"Lapster Universal Silicone 15.6"" Keyboard Protector Skin||Keyboard Dust Cover||Keyboard Skin for 15.6"" Laptop|15.6"" Keyguard|",https://m.media-amazon.com/images/I/51tBwj7I8GL._AC_UL320_.jpg,3.3 out of 5 stars,₹115,₹999,(88% off),,,
"Fire-Boltt Ninja 3 Smartwatch Full Touch 1.69 "" & 60 Sports Modes with IP68, Sp02 Tracking, Over 100 Cloud based watch faces ( Rose Gold )",https://m.media-amazon.com/images/I/61ONpCn+yyL._AC_UL320_.jpg,4.2 out of 5 stars,"₹1,799","₹9,999",(82% off),,,
"pTron Tangent Urban with 60Hrs Playtime, ENC Wireless Bluetooth 5.3 Headphones, Low Latency Gaming, Punchy Bass, in-Ear Wireless Earphones with Mic, Type-C Charging, IPX4 & Voice Assistance (Blue)",https://m.media-amazon.com/images/I/51bPZr8jq+L._AC_UL320_.jpg,3.3 out of 5 stars,₹599,"₹2,599",(77% off),,,
"JB Super Bass Portable Wireless Bluetooth Speaker JB 211 with inbuilt Mobile Phone Stand Built-in mic, TF Card Slot, USB Port - Multi Color (JB 211)",https://m.media-amazon.com/images/I/71HiJK7pV8L._AC_UL320_.jpg,4.6 out of 5 stars,₹499,"₹2,999",(83% off),,,
"TRI-COM ® Pure Copper Category RJ45 6 w/Strain Relief/Fluke Tested ul/TIA Certified Pure Copper 10/100/1000 Mbps, 10 Gigabit, Heavy Duty LD Coated PVC Outer for Router Jacket for Outdoor (90 Meter)",https://m.media-amazon.com/images/I/81GW7PWZmES._AC_UL320_.jpg,3.9 out of 5 stars,"₹3,673","₹12,999",(72% off),,,
"POLESTAR Vintage 32 L College/ School/ Office/ Casual/ Travel Backpack with 15.6"" laptop compartment, suitable for both men & women,1 year warranty",https://m.media-amazon.com/images/I/816MzAt7NjL._AC_UL320_.jpg,4.0 out of 5 stars,₹649,"₹2,199",(70% off),,,
"Wings Phantom Truly Wireless Gaming in Ear Earbuds with 50ms Low Latency 40Hrs Playtime MEMS with Mic, Bluetooth 5.3, IPX5 Resistant, for Best Calling and Designed for Comfort Gaming",https://m.media-amazon.com/images/I/51cbp8erEaL._AC_UL320_.jpg,3.8 out of 5 stars,"₹1,099","₹4,999",(78% off),,,
Dyeton USB to 5 PIN Economy Series 0.5 Meters Cable for External Camera Computer,https://m.media-amazon.com/images/I/519aRCpJOSL._AC_UL320_.jpg,,₹299,₹499,(40% off),,,
SONIA MUSICALS Baby 29 Keys Bass Harmonium Musical Instruments,https://m.media-amazon.com/images/I/61XEVadgUKL._AC_UL320_.jpg,,"₹18,550","₹20,499",(10% off),,,
"Fire-Boltt Dynamite Bluetooth Calling Smartwatch with Industry's Largest 1.81"" Display, 120+ Sports Mode, IP68 Rating, Fast Charging, 100+ Watch Faces",https://m.media-amazon.com/images/I/61ayZgYXx4L._AC_UL320_.jpg,4.2 out of 5 stars,"₹2,499","₹9,999",(75% off),,,
TECHONTO Cell Phone Holder with Adjustable Clamp Phone Tripod Mount Adapter Compatible with Smartphones & All Types of Tripods - Black,https://m.media-amazon.com/images/I/61ny+rqFQYL._AC_UL320_.jpg,4.4 out of 5 stars,₹195,₹699,(72% off),,,
"Gizga Essentials Multi-Purpose Portable & Foldable Wooden Desk for Bed Tray, Laptop Table, Study Table (Black)",https://m.media-amazon.com/images/I/71rVn8sDnAL._AC_UL320_.jpg,3.6 out of 5 stars,₹529,"₹1,999",(74% off),,,
"Fire-Boltt Rage Full Touch 1.28” Display & 60 Sports Modes with IP68 Rating Smartwatch, Sp02 Tracking, Over 100 Cloud Based Watch Faces, Rose Gold, Free Size",https://m.media-amazon.com/images/I/61YnxbMMwwL._AC_UL320_.jpg,4.1 out of 5 stars,"₹1,899","₹8,999",(79% off),,,
HUMBLE® Spiral Charger Cable Protector Data Cable Saver Charging Cord Protective Cable Cover Set of 2 (8 Pieces),https://m.media-amazon.com/images/I/617qYD6cOQL._AC_UL320_.jpg,4.1 out of 5 stars,₹149,₹599,(75% off),,,
"OnePlus Type c to 3.5mm Audio Jack, car Audio Connector USB Type c, Headphone Converter Cable Stereo Jack Splitter Compatible for Oneplus 10 pro 9 9r 8 8t 7 7pro 7t 6t Nord SE 2",https://m.media-amazon.com/images/I/41TON-IpoIL._AC_UL320_.jpg,4.1 out of 5 stars,₹189,₹999,(81% off),,,
